Hansard volume,Rā,Ingoa kaikōrero,Speaker turn,Paragraph number,Te Reo length,Ambiguous length,Other length,Is Māori (%),Kōrero
Vol 579.txt,"TUESDAY, 13 JULY 1999",TUKOROIRANGI MORGAN,74,3,146,56,0,100.0,"He mea tēnei i te mea kua whakahouhia te ture, kua whakahouhia te ture. Kei te mōhio katoa
tātou, tokoono ngā mema Māori a muri mai i te kōwhiringa pōti e tū mai nei---tokoono. Nō
reira, nā runga i tērā, kua kite atu te Minita Māori, kāre e kore ka whakawhānui ake te
tokowhā ki te tokoono. He mea nui tēnei. Ko te mema o Tauranga e kī ana, i mahue mai, i
whakarērea mātou a Tau Hēnare, a Tuariki, ahau i te Rōpū o Aotearoa Tuatahi. Tāku tēnei ki
a ia. Te take i wehe atu mātou i te mea kua hōhā katoa mātou ki te whai i ngā whakaaro
Pākehā, āna whakaaro Pākehā. Ahakoa hōhā katoa mātou i a ia, i a mātou i roto i te Rōpū
Aotearoa Tuatahi, kare ngā mema Māori i hui tahi mātou ngā mema Māori katoa. Kāre mātou
i hui mō tētahi take kotahi. Nō reira, i runga anō i te hōhā, i runga anō i te mātou whakapono,
kāre i te whai whakaaro ki ngā take Māori he mataku nōna, te mea kē, nā te iwi Pākehā o
Tauranga i whakatū i a ia, i whakarērea mātou i te Rōpū o Aotearoa Tuatahi."
Vol 579.txt,"TUESDAY, 13 JULY 1999",TUKOROIRANGI MORGAN,96,1,2,3,0,100.0, Kia ora e te kaiwawao . . .
Vol 579.txt,"TUESDAY, 13 JULY 1999",Mr Dover Samuels,101,1,50,29,0,100.0," E te kaiwhakahaere o te Whare, tēnei te pātai ki a koe pēnā e mohio ana
koe ki ngā kōrero hōhonu a te mema e tū nei ki te kōrero nā te mea, pēnā harakau a ia e
mohio ana, a koe e mōhio ana ki te hōhunutanga i roto āna nei kōrero, pēnā e kōrero ana a
ia i raro i ngā ture a te kaiwhakahaere a tēnei Whare, kāhore rainei? Koia tēnā taku pātai ki a
koe."
Vol 579.txt,"TUESDAY, 13 JULY 1999",TUKOROIRANGI MORGAN,103,1,11,6,0,100.0," E te kaiwaowao o te Whare nei, e te rangatira, kia hoki anō au ki te ture."
Vol 579.txt,"TUESDAY, 13 JULY 1999",TUKOROIRANGI MORGAN,103,2,7,3,2,77.77777777777777,Ko te ture nei e kōrero ana mō te Māori Purposes Fund.
Vol 579.txt,"TUESDAY, 13 JULY 1999",TUKOROIRANGI MORGAN,107,1,116,54,0,100.0," Kia ora e te kaiwawao, kia hoki anō au ki te ture nei. I mutu au i a au e
kōrero ana mō ngā mema ki runga i tēnei o ngā poari, i pērā, nā te mea, nā runga anō i
ngā whiriwhiri me ngā nekeneke o roto i te Whare nei, kua tokoono ngā mema. Ka mutu, kua riro
mā ngā mema Māori o ngā rohe pēnā i Te Tai Tonga, i Te Tai Tokerau, i Te Tai Hauāuru, ngā
mema o aua rohe hei kaiwawao, hei kaireo o runga anō i te poari nei. Nō reira, ahakoa ngā
whakahē a Winitana e mea ana i mahue mātou tō mātou waka i a Aotearoa Tuatahi, tā matou
ki a ia, i haere kē ia me āna Pākehā, mahue mai ngā take Māori ki muri. Nā reira mātou i
noho atu ki runga anō i tētehi atu waka i te mea, i hōhā katoa mātou ki ngā whakateka, ki ngā
horihori me ngā rūpahu a Winitana ki ngā take Māori."
Vol 579.txt,"TUESDAY, 13 JULY 1999",TUKOROIRANGI MORGAN,109,1,57,16,0,100.0," Hoi anā e te kaiwawao kua tangohia aku kōrero, me te mea anō ki
taua mema, kia ora. Nō reira, kei te haere whakamua. Mō ngā take Māori, kua riro mā ngā
mema o tēnā rohe, o tēnā rohe puta noa i te motu hei kawe i runga i te Poari nei. Mea nui tērā
kia tokoono ngā mema Māori ki runga i tēnei Poari i te mea i mua, tokowhā noa iho."
Vol 579.txt,"TUESDAY, 13 JULY 1999",TUKOROIRANGI MORGAN,109,2,44,15,5,89.79591836734694,"Kia hoki anō ki te kaupapa o te Wi Pere Trust. Ko te Wi Pere Trust he kaupapa he whakamarahara
ana i te kaumātua rongonui o Te Tai Rawhiti, i a Wi Pere. Hei aha? Hei herehere, hei whakatōpū i
ngā āhuatanga i ngā mahi katoa o roto anō i tōna rohe, hei aha? Hei oranga mō tana iwi, hei
oranga mō tana iwi."
Vol 579.txt,"TUESDAY, 13 JULY 1999",TUKOROIRANGI MORGAN,109,3,97,32,2,97.97979797979798,"Tua atu i tērā, ko te trust i whakatūhia mō ngā hōia Māori. Ko tēnei kaupapa e
whakamahara ana mō ngā hōia Māori. Ko tēnei kaupapa e whakamahara ana mō ngā hōia i
uru atu ki te koha a te kaumātua nei a Tā Apirana Ngata i whakatuhia tēnei take hei maramara
mō ngā take i Te Tai Rawhiti. E te kaiwawao, kei te mahara katoa mātou, kei te whakaae katoa
mātou ngā mema Mema Māori ki ngā kōrero e kī ana ``E tipu e rea mō ngā rā o tōu ao, ko
tō ringa ki ngā rākau a te Pākehā hei oranga mō tō tinana.'' Koi nei ngā ōhākī i waihotia
e tō mātou tupuna a Apirana, hei ōhākī mō te uri whakatupu. Nō reira kei te anga whakamua."
Vol 579.txt,"TUESDAY, 13 JULY 1999",TUKOROIRANGI MORGAN,109,4,216,70,1,99.53917050691244,"E te Minita Māori, a Tau Henare, nāna i kawe atu tēnei Pire ki roto i te Whare---kaupapa nui
tēnei i te mea, nā te Rōpū Reipa anō i tīmata, nā rātou i tīmata kāre i oti, kāre i oti! Kua
mahue mai ko te Minita tēnei kaupapa e kawe ki roto i te Whare, hei aha? Hei herehere. Kia oti katoa
ngā āhuatanga o te Pire nei, o ngā ture nei, māna e herehere. Nō reira, kua hōha katoa ahau ki
te whakarongo ki a koe Dover e pahupahu ana i roto i te Whare nei i te āhuatanga o ngā kaupapa e
heria nei tēnei o tātou. Kei te hē tēnā! Kei te hē tērā i te mea, nā runga anō i tana kaha,
kua uru mai tēnei kaupapa ki konei. Kua ura mai tēnei kaupapa. A koe, a koe, kei te moemoeā tonu
koe. Kei te moemoeā tonu koe, kōrua. Kei te moemoeā tonu koe, e moemoeā tonu ana koe a te
tau e tū mai nei, nō reira e koro, pai ana. Kei te haramai tō wā, kei te haramai tō wā! Kei te
mōhio katoa tātou, i whakarērea te iwi Māori e te Rōpū Reipa i tērā atu o ngā kōwhiringa
pōtī. E whea mano, e whaea mano, e whea manō ngā Māori i whakarērea e koutou. I runga
anō i ngā tinihanga, i ngā mahi i mahia e rātou i ngā tau ki muri, i kitea rātou. Nā, i tā koutou
kaha ngoikore, tā koutou kaha māngere, nā reira i pōti mai mō mātou. Nā reira i poti mai
mō mātou, nō reira, ka pērā. Ka pērā te tau e tū mai nei, ka pērā te tau e tū mai nei."
Vol 579.txt,"TUESDAY, 13 JULY 1999",TUKOROIRANGI MORGAN,109,5,53,19,1,98.14814814814815,"Hāunga anō te mema o Tauranga, haere rā! Ka kite anō! E kore e hoki mai a te Nōema e tū
mai nei! Nō reira kei te pai, kei te pai, kei te pai! Hoi anō tēnei e karanga atu ki a koutou e ngā
mema, e Dover, kia whakakotahihia tātou i roto i te ture nei, i roto i ngā Pire nei, kia hereherehia
katoa ngā wāhi kāore i oti. Tēnā koutou!"
Vol 579.txt,"TUESDAY, 13 JULY 1999",TUTEKAWA WYLLIE (NZ First---Te Tai Tonga),141,9,48,22,17,73.84615384615384,"I want to conclude so that I pass to the honourable member Nanaia Mahuta. I want to say, finally, in
terms of te reo: mēna ka tū tātou nei ki te kōrero Māori i roto i te Whare Miere nei, mau tonu
ki te taputaputanga o te taonga tuku iho i a rātou a koro, a kui mā. Kio te mea nui nei, kia mau tonu
tātou ki te whakapono me te tika a mau ana, e kōrero ana ki roto i tō tātou nei reo rangatira."
Vol 579.txt,"TUESDAY, 13 JULY 1999",NANAIA MAHUTA (NZ Labour),143,13,33,10,1,97.05882352941177,"Ko tāku nei kōrero whakamutunga, ā, ki ngā mema o Mauri Pacific, kia tūpato anō ki a koutou
anō nā te mea mōhio ana tātou ngā kōrero i heke mai i ō tātou nei tūpuna---``Ehara te
kūmara e kī nāna te kakara, te reka."
Vol 579.txt,"TUESDAY, 13 JULY 1999",NANAIA MAHUTA (NZ Labour),143,14,49,13,0,100.0,"Nō reira ki a koutou anō, mehemea e hiahia ana koutou ki te puta mai o tātou nei reo i roto i
tēnei Whare, waihotia mā tātou hei tika i ō tātou nei kōrero i mua i ō tātou nei hoa i roto i
tēnei Whare Pāremata, hei aha? Hei oranga mō ō tātou nei iwi Māori. Nō reira tēnā koutou
katoa."
Vol 579.txt,"TUESDAY, 13 JULY 1999",Hon. TUARIKI JOHN DELAMERE (Minister of Immigration),188,1,35,18,2,94.5945945945946," Kia ora, Mr Speaker, ki a koe te
whakawawao o ngā kupu i roto i te Whare nei. Ka nui te koa o te ngākau ki te tū ki te kōrero i
runga i tēnei take. Kei te tū ahau ki te tautoko ngā mōrehu o te whenua tapu o te hapū o Ngāti
Tūrangitukua."
Vol 579.txt,"TUESDAY, 13 JULY 1999",Hon. TUARIKI JOHN DELAMERE (Minister of Immigration),188,2,29,6,0,100.0,"I whanako tō rātou whenua e te Kāwana, e te Karauna. He whakamā te Karauna mō āna mahi
hē i mahia ai engari i tēnei wā, kei te whakaae te Karauna mō āna mahi hē."
Vol 579.txt,"TUESDAY, 13 JULY 1999",JOE HAWKE (NZ Labour),201,1,38,15,17,69.0909090909091," I have noticed that in the gallery we have some manuhiri, and I would like
just to say to our manuhiri: E ngā rangatahi i tae mai nei i roto i tēnei Whare, ā, ka nui te mihi aroha
ahau ki a koutou i tae mai nei ō tātou huihui. Nā reira e te rangatira o ia marae, o ia marae nau mai
koutou, haere mai koutou. Tēnā koutou katoa."
Vol 579.txt,"TUESDAY, 13 JULY 1999","The Bill states that kura kaupapa Maori have a special spiritual character called ``Te Aho Matua''.
TUKOROIRANGI MORGAN (Independent---Te Tai Hauauru)",202,1,58,14,1,98.30508474576271," ā, tuatahi kei te huri pū aku kōrero
me taku whakamihi atu ki ngā rangatira Kath, koutou o te rūnunga, tēnā koutou kua tatū mai ki
roto i te Whare nei. ā, tua atu i tērā ko ngā whakamihi atu ki ngā tauira o ngā kura kaupapa
Māori kua eke mai nei ki roto i te Whare Miere, ā, ki te Whare Pāremata ki te Upoko o te Ika, nau
mai, haere mai."
Vol 579.txt,"TUESDAY, 13 JULY 1999","The Bill states that kura kaupapa Maori have a special spiritual character called ``Te Aho Matua''.
TUKOROIRANGI MORGAN (Independent---Te Tai Hauauru)",202,2,31,10,0,100.0,"Rā nui tēnei! Ahakoa ngā kōrero a tērā o ngā kaumātua o Ngāti Whātua, he rā nui
tēnei. Rā nui tēnei i te mea, kātahi anō tātou ka kite i tēnei tū ture i roto i te Whare nei
kātahi anō!"
Vol 579.txt,"TUESDAY, 13 JULY 1999","The Bill states that kura kaupapa Maori have a special spiritual character called ``Te Aho Matua''.
TUKOROIRANGI MORGAN (Independent---Te Tai Hauauru)",202,3,64,23,0,100.0,"I tēnei ata tonu i whawhai mātou mō te reo te take. Tū atu au ki te kōrero i roto anō i te reo,
tō tātou reo. Whakaitihia tō tātou reo i te mea, kihai ētahi o te Rōpū Apitihana i whakaae kia
kōrero Māori anake i roto i te Whare, tēnei Whare. Ko te Kōti Matua tēnei. Te Kōti Teiti o te
motu tēnei ko te Whare Pāremata. E kī, e ki nā rātou i mea mai ki ahau, kaua au e kōrero Māori
motuhake---Māori motuhake!"
Vol 579.txt,"TUESDAY, 13 JULY 1999",Mr Dover Samuels,203,1,12,10,7,63.1578947368421," I raise a point of order, Mr Chairperson. E tū atu ana au ki te 'hakahē i ngā
kōrero a te mema, e kōrero nei i āna nei kōrero."
Vol 579.txt,"TUESDAY, 13 JULY 1999",TUKOROIRANGI MORGAN,226,1,9,6,2,81.81818181818181," Kia ora, Mr Speaker. Hoi anō kia hoki anō au ki te pūtake o te Pire nei."
Vol 579.txt,"TUESDAY, 13 JULY 1999",TUKOROIRANGI MORGAN,226,2,7,4,0,100.0,Ko tēnei he whakamana i te tū o Te Aho Matua.
Vol 579.txt,"TUESDAY, 13 JULY 1999",Mr SPEAKER,249,13,12,3,7,63.1578947368421,"Clause 1. Short Title and commencement (continued)
TUKOROIRANGI MORGAN (Independent---Te Tai Hauauru): Kei te hoki au ki te pūtake o te Pire nei."
Vol 579.txt,"TUESDAY, 13 JULY 1999",Mr SPEAKER,249,14,52,14,0,100.0,"Hei mararā mō ngā kura kaupapa puta noa i te motu. He kaupapa whakahirahira tēnei. Nā runga
anō i te tono a te Rūnanga, whakaae māua. Whakaae matou i tēnei taha, kia haere whakamua te
kaupapa nei i te āhuatanga o tā rātou mahia kia whakaturehia Te Aho Matua. Nō reira kāre i kō
atu, kāre he kōrero i tua atu i tērā. He whakaae tonu."
Vol 579.txt,"TUESDAY, 13 JULY 1999",Mr SPEAKER,249,15,47,15,0,100.0,"Mō te āhuatanga ki ngā mahi e mahia ana i roto i ngā kura kaupapa puta noa i te motu. Ki te
titiro tātou ki te kura kaupapa o Hoani Waititi---o ngā rua tekau mā toru tauira i uru atu ki ngā
whakamātautau Bursary---tekau mā iwa o rātou i eke ki te taumata. Nō reira, koi nā kei te tino
tautoko mātou."
Vol 579.txt,"TUESDAY, 13 JULY 1999",Mr SPEAKER,249,16,40,11,0,100.0,"Whakaae katoa ana au ki ngā kōrero a te Minita. Ahakoa ngā whakahē, ahakoa ngā whakapae,
whakaae katoa ana mātou kia haere whakamua tēnei kaupapa i runga i te tika me te pai. Kei te
mōhio katoa māua ka turehia tēnei a te pō nei ahakoa ngā whakahē, ahakoa ngā whakapae."
Vol 579.txt,"TUESDAY, 13 JULY 1999",Mr SPEAKER,249,17,20,8,0,100.0,"Nō reira, ko tāku tēnei ki ngā mema Māori o roto i te Whare nei. Kei te whakarongo te iwi ki a
tātou te iwi e kōrero ana."
Vol 579.txt,"TUESDAY, 13 JULY 1999",Mr SPEAKER,249,18,91,36,12,88.3495145631068,"Ki te hoki tātou ki te hōhunutanga o Te Aho Matua, ko te reo te pūtake. Mēnā kāore e taea e
tātou te kōrero Māori i roto i te Whare nei, i roto i ngā haukotitanga, i roto i ngā whakapaetanga--he aha te take o Te Aho Matua? Kāre he take! Inā kore tō tātou iwi haere mai ki roto i te Whare
Pāremata kōrero Māori ai. Mahara tonu ana au ki te wā i konei a Koro Wetere mā! A Koro, kāre
he kōrero Pākehā. Kōrero Māori mai i te tīmatatanga tae noa ki tōna whakamutunga. Kāre
kau he translations, kāre kau. Ko te matua tērā o te Rōpū Reipa, a Koro Wetere. Kāre kau! I
kōrero Māori ia. Nā e meake ana ētehi ō tātou---that we have to be judicious in our use of te
reo Maori."
Vol 579.txt,"TUESDAY, 13 JULY 1999",TUTEKAWA WYLLIE (NZ First---Te Tai Tonga),254,1,39,10,0,100.0," E te tuakana, e Tukoroirangi. āe, kei te mamae nei
taku ngākau nei kua ngaro nei te kaupapa nei kei mua i a tātou. ā, e whakatika ana au tō kōrero
nei, kāre nei tō tātou nei koroua nei a Koro e tū ake, e tū te kōrero Pākehā."
Vol 579.txt,"TUESDAY, 13 JULY 1999",TUTEKAWA WYLLIE (NZ First---Te Tai Tonga),254,2,37,11,0,100.0,"Engari e te tuakana aroha mai nei ki ahau nei, tēnei wā nā te mea, mēnā ka tū tātou nei i
roto i te Whare Mīere nei te whakataurekarekangia i a tātou, me tahuri au nei ki te reo o te
Pākehā nei, te reo hoko pihikete, nerā?"
Vol 579.txt,"TUESDAY, 13 JULY 1999",TUTEKAWA WYLLIE (NZ First---Te Tai Tonga),254,3,57,17,0,100.0,"Kia mau tonu tātou nei ki tō tātou nei taonga, tō tātou mana tuku iho. Mēnā ka pirangi ana
tātou nei ki te pana tangata, pai noho! Engari, ko te reo tika, ahakoa te reo teka, ko te reo tika mō
te tauwhakarekareka, me tahuri au ki te reo o tauiwi. Koi nei tōku nei whakaaro ki a koe. Nō reira i
tēnei wā ka tahuri au nei ki tō tātou nei reo tuawhā."
Vol 579.txt,"TUESDAY, 13 JULY 1999",TUTEKAWA WYLLIE (NZ First---Te Tai Tonga),254,6,30,7,0,100.0,"Nā, e karanga ana nei rātou nei o te Rūnanga nei kia tautokona te Pire nei, ā, kia mōhio ai
tātou nā rātou nei tēnei rōpū nei tautoko ana te kaupapa whakaharahara, kua whārikihia nei
e tātou."
Vol 579.txt,"TUESDAY, 13 JULY 1999",Hon. TAU HENARE,257,1,2,2,1,66.66666666666667," Well, e whakaae ana tērā?"
Vol 579.txt,"TUESDAY, 13 JULY 1999",Mr DOVER SAMUELS (NZ Labour),258,1,41,15,0,100.0," Kia ora tātou. Hoi anō tēnei te mea tuatahi māku e mihi atu
ana ki a koe e te Heamana, ā, ki a koutou katoa ngā rangatahi, me ngā rōpū atawhai, ngā
whaea, ngā kaiako o tēnā ō tātou kura kauapapa. Nō reira, e mihi atu ana ki a koutou, haere
mai, nau mai, piki mai."
Vol 579.txt,"TUESDAY, 13 JULY 1999",Mr DOVER SAMUELS (NZ Labour),258,2,84,19,0,100.0,"Te mea tuatuai māku, ka puta ngā kōrero a Tuku mō tō tātou reo rangatira, mō ngā mema
o te Whare Pāremata e tū atu nei te mihi atu ki a koutou ki te whakawhitiwhiti kōrero mō tēnei
Pire, ēnei kaupapa. I roto o āna nei kōrero, te mea tika kē mā mātou, mātou katoa---tū ki te
kōrero Māori, tō tātou reo rangatira. Harakau matau whakakāhore ana tērā engari, e tautoko
ana i tērā karanga a tēnei ō wā mātau mema. Engari ka puta āna nei kōrero kei te hamahama
mai tēnei o wana mema Māori i tēnei taha me tērā atu taha."
Vol 579.txt,"TUESDAY, 13 JULY 1999",Mr DOVER SAMUELS (NZ Labour),258,3,73,23,1,98.64864864864865,"Ko āku nei whakautu ki a ia, harakau te Minita tū ki te whakahou tēnei Pire i roto o tana reo
Māori. Harakau te Minita tū ki te whakahou i tēnei Pire i roto o tana reo Māori harakau te Minita
tū ki te whakahou i tēnei Pire i roto o te Whare Pāremata, i roto i tō tātou reo rangatira. He aha
te take, kōrero mai ai ia āna nei kōrero 'hakapae. Nā te Minita tēnei Pire e whakahou mai i roto
i tēnei Whare, te Whare Pāremata, arā, tēnei wā hei w'akawhitiwhiti kōrerotanga mā tātou."
Vol 579.txt,"TUESDAY, 13 JULY 1999",Mr DOVER SAMUELS (NZ Labour),258,4,90,24,2,97.82608695652173,"Nā wai i whakahou i tēnei Pire, nā te tahi atu, nā wai i whakahou i tēnei Pire, nā, te tahi atu,
nā wai raini? Nā tō tātou Minita Māori! Harakau a ia tū i roto i te reo rangatira, whakahou mai
ai i tēnei Pire. Nā, ka kite tātou katoa i roto i ngā nekeneketanga mahia hāriakēhi. E harakau
ēnei kōrero, e kōrero wairua tūturu. Engari kei te tautoko! Kei te tautoko mātou katoa, hākoa
tō tātou whaea, tuahine e noho nei, nā te mea i roto a ia i ngā 'hakanekeneketanga,
'hakawhitiwhiti kōrero i ngā huihuitanga katoa. Harakau te Minita i tae mai. Harakau te Minita tae
mai ki ngā huihuitanga mō tēnei take."
Vol 579.txt,"TUESDAY, 13 JULY 1999",Mr DOVER SAMUELS (NZ Labour),258,5,110,21,1,99.09909909909909,"Engari, noho nei tō tātou whaea, tō tātou tuahine. Hakoa āna nei rere kē mō te kaupapa o
ngā 'hakanekeneketanga i roto i tēnei Pire---kei konei tana wairua, kei konei tana wairua. Ko tēnei
te tahi wairua, e Tau. Tāku nei kōrero ki a koe e kōrero nei tāua mō Te Aho Matua te
whiriwhiritanga o Te Ahu Matua. Tēnā mea Te Aho Matua, pēnei i te kupenga nei. Mēnā koe e
mōhio ana te kupenga o Te Aho Matua, ko te matua herehere ngā kupenga katoa, hei kupenga
whānui. Nā, koia tēnā te hōhunutanga o tēnei kupu, Te Aho Matua, hei pupuri, hei pupuri i
ngā kaupapa Māori ko tohungia i raro i Te Aho Matua me āna nei tikanga katoa. Nā koia tēnā
te kupu tino hōhunu, Te Aho Matua."
Vol 579.txt,"TUESDAY, 13 JULY 1999",Mr DOVER SAMUELS (NZ Labour),258,6,59,16,0,100.0,"He aha ngā kupenga ō tātou tamariki mokopuna? Nā, Te Aho Matua nei ko tēnei te Matua a
Aho hei kaiherehere i ngā mokopuna, tamariki katoa i raro i te kaupapa tuku iho ō tātou mātua
tūpuna ki a tātou. Enei āhua kupu tikanga, he tikanga tūturu tuku iho e ō tātou mātua tūpuna
he aha? Kia tū mataara ai ō tātou tamariki i te taha o ngā kura a tauiwi koi tēnā te take!"
Vol 579.txt,"TUESDAY, 13 JULY 1999",Mr DOVER SAMUELS (NZ Labour),258,7,64,19,0,100.0,"E mōhio ana koe Tau? Mōhio ana ngā mema katoa o tēnei Whare Pāremata, e hamahamangia
ana ā tātou tauira, ā tātou kura mokopuna, ā tātau kura Māori me ā tātau kura Māori me
ā tātau kōhanga reo me ngā kura Māori katoa. Ka haere mai te kaiwhakawā a te Kawanatanga,
arā, te ERO. Ki te hamahama i ā tātou. Nā, ka tū mataara tēnei rōpū te kura kaupapa Māori,
te runanga o puta noa o te motu. Kia kaha, kia manawa nui!"
Vol 579.txt,"TUESDAY, 13 JULY 1999",Mr DOVER SAMUELS (NZ Labour),258,8,13,7,0,100.0,"Engari, kaua e ōrite ki a mātou e werowero nei i a mātou, e whakaiti nei tō tātou reo rangatira."
Vol 579.txt,"TUESDAY, 13 JULY 1999",Mr DOVER SAMUELS (NZ Labour),258,9,49,8,0,100.0,"Kaua pēnā koutou! Kaua koutou pēnā te whakaiti i tō tātou reo rangatira. Mauria ngā kaupapa
tūturu o tātou mātua tūpuna, mauria hei rongonui mai mō te iwi whānui, kia tū mataara ai
koutou i te wā e wāke ai te wāke o te whenua, hīkoi ai te mata o te whenua kia tū mataara ai
koutou."
Vol 579.txt,"TUESDAY, 13 JULY 1999",Mr DOVER SAMUELS (NZ Labour),258,10,46,22,0,100.0,"Wāku nei kōrero ki a koe e te Minita, kia rangimārie. Kia rangimārie. Tēnā pea māu tō hoa
a Tuku he rangimārie, kia tika ai, kia nganga ai ngā korero ki te wāhanga tika. Nā te mea tēnei
kaupapa, he kaupapa hōhonu e Tau---a ngā kaiwhiriwhiri, ngā tauira haere mai ki te whakaatu mai
i a rātou whakaaro i roto i a mātua huihuitanga, e tū mataara ana."
Vol 579.txt,"TUESDAY, 13 JULY 1999",Mr DOVER SAMUELS (NZ Labour),258,11,35,15,0,100.0,"E tū ana i roto i te rangimārie, e tū ana ki te whakaatu mai ki a mātou ngā tikanga katoa, ngā
painga, ngā pikitanga, ngā heketanga i roto i tēnei kaupapa, arā, e rapu nei rātou he oranga mō
rātou, arā, te mātauranga. Nō reira e Tau, tēnā koe."
Vol 579.txt,"TUESDAY, 13 JULY 1999",Mr DOVER SAMUELS (NZ Labour),258,12,11,6,2,84.61538461538461,"Te heamana, Mr Chairman, ahakoa ēnei āwangawanga e pā ana ki a tāua, tēnā koe. Kia ora
mai tātou."
Vol 579.txt,"TUESDAY, 13 JULY 1999",TUKOROIRANGI MORGAN (Independent---Te Tai Hauauru),277,2,17,10,1,94.44444444444444,"Nō reira, e te tuahine, Sandra kia ora. Kauaka koe e pā pōuri i te āhuatanga o ngā whakapae i
puta i mua atu, nō reira kia ora."
Vol 579.txt,"TUESDAY, 13 JULY 1999",Hon. TAU HENARE (Minister of Maori Affairs),323,2,12,5,0,100.0,"E te tumuaki o te Whare nei, ko Ngāti Wikitōria kei a koe---tēnā koe e te matua."
Vol 579.txt,"TUESDAY, 13 JULY 1999",Hon. TAU HENARE (Minister of Maori Affairs),323,6,29,13,1,96.66666666666667,"Ngā wāhine toa o Te Rūnanga Nui o Ngā Kura Kaupapa Māori. Kei a koe e taku tuahine, Kathy,
tēnei te mihi atu i a koe me tō whā, me tō hapū, me tō iwi. Noreira, e mihi atu au ki a koe."
Vol 579.txt,"TUESDAY, 13 JULY 1999",Hon. TAU HENARE (Minister of Maori Affairs),323,7,10,4,0,100.0,Mihi atu au ki ngā mōrehu o ngā whawhai o ngā kura kaupapa Māori.
Vol 579.txt,"TUESDAY, 13 JULY 1999",NANAIA MAHUTA (NZ Labour),324,1,58,15,0,100.0," E te tumuaki, tēnā koe. Tuatahi, ka mihi atu rā ki ngā maunga
kōrero me ngā wae tapu kua tae mai nei i roto i tēnei Whare. Ka mihi nui atu rā ki a koutou, ngā
mema o Te Rūnanganui o ngā Kura Kaupapa Māori, ngā tumuaki o ō tātou kura kaupapa katoa
puta noa, ā, ki ō tātou nei mema i roto i tēnei Whare, tēnā koutou, tēnā kuotou, tēnā
koutou katoa."
